Tempo (s),X,Y,Z,Velocity_X,Velocity_Y,Velocity_Z,Velocity_Total
2.222702702702702,0.1562774594594594,0.3583213243243243,0.0828352432432432,0.02020998702983137,0.16554075443147437,-0.007816733679204518,0.1669529463019424
2.2400675675675674,0.1561545912162162,0.3611653614864865,0.0827288614864864,0.019653370082144458,0.1650009479031561,-0.008175059446606193,0.1663682642858346
2.257432432432432,0.1562575608108108,0.3632349797297297,0.0829502635135135,0.019182062256809334,0.1648074448767834,-0.008322559446606134,0.166128595958012
2.2747972972972974,0.1561662567567567,0.3677885287162162,0.0822948277027027,0.018783292261132685,0.16640063013402506,-0.008975289667099004,0.16769775669869907
2.292162162162162,0.1557734729729729,0.3706170135135135,0.0821244054054054,0.017870237786424506,0.165659589277994,-0.00905508430609593,0.16686653190525513
2.309527027027027,0.1559534222972973,0.3725636722972972,0.0820071925675675,0.01781885862516214,0.1656383560311284,-0.009416150021616982,0.16685994304394317
2.326891891891892,0.1558019189189189,0.3771799864864864,0.0815385878378378,0.01724741893644616,0.1671182533506268,-0.01003931258106357,0.16830559069749843
2.3442567567567565,0.1557063614864864,0.3800034054054053,0.0812352837837837,0.015790860354517912,0.16679986705577168,-0.0100184695201038,0.16784491845773658
2.3616216216216217,0.1557648513513513,0.3822260202702703,0.0808231891891892,0.015359952442715038,0.16671870082144405,-0.010278698659749192,0.16773999221643765
2.3789864864864865,0.1556197364864864,0.3864455962837838,0.0806572567567567,0.014802382187635054,0.16771122892347598,-0.01080330739299613,0.1687094492791644
2.3963513513513512,0.1556461486486486,0.389714902027027,0.0804769864864864,0.013988785127539989,0.16722456766104632,-0.010986104626026809,0.16816788228916468
2.413716216216216,0.155546956081081,0.3919782905405404,0.0802536621621621,0.013301106787721525,0.1674624394725464,-0.011217929096411611,0.16836398073544934
2.431081081081081,0.1558047837837838,0.3960291418918918,0.080210081081081,0.012637747514051079,0.16852220925205363,-0.011474638996973624,0.16938451822268977
2.448445945945946,0.1555764358108108,0.3991962449324324,0.0800625067567567,0.012172401642888034,0.16808173800259402,-0.011901444012105472,0.16894165377816603
2.4658108108108108,0.1554793175675675,0.4018092128378377,0.0801306891891891,0.01175808473843492,0.16838759403372242,-0.012418097708603564,0.16925378439456634
2.4831756756756755,0.1561316385135135,0.4056007128378378,0.0797481216216216,0.011861506701253792,0.16931998378728927,-0.012235879809770832,0.1701754065829459
2.5005405405405403,0.1556958918918919,0.4087265067567567,0.0797096351351351,0.010721673151750983,0.16939834198011244,-0.01255050583657588,0.17020066902788022
2.517905405405405,0.1558851689189189,0.4114856604729729,0.079673554054054,0.010373726761781249,0.1698308225248595,-0.012979768698659784,0.17064172081255255
2.5352702702702703,0.1563603445945946,0.414924347972973,0.0794329932432432,0.009527881539126686,0.16975800907911806,-0.013585244271508872,0.1705670572972581
2.552635135135135,0.1561014324324324,0.4180559290540541,0.0793532567567567,0.008408508430609644,0.17058852248162562,-0.013035709035884116,0.17129237206180536
2.57,0.156157,0.4211295,0.078064,0.008001067877215778,0.17097644401210554,-0.014567985300475542,0.1717823846903848
2.5873648648648646,0.1563657466216216,0.4243531554054053,0.0790381689189189,0.0076959987029831456,0.17075356787721574,-0.014340987894509286,0.17152747089788767
2.60472972972973,0.1563508648648648,0.4275814527027027,0.0793067837837838,0.007050376134889748,0.1710860613921314,-0.01449920449632505,0.17184404306621112
2.6220945945945946,0.1564654797297297,0.4309966976351351,0.0779766554054054,0.006633577604842211,0.17222561175961953,-0.015413080415045351,0.17304111865592905
2.63945945945946,0.1567723513513513,0.4341031283783784,0.0793085405405405,0.006260432338953727,0.17189497405966278,-0.014658473843493317,0.17263240129090232
2.656824324324324,0.1568242027027027,0.4371715743243243,0.0792154054054054,0.005943058798097733,0.1719771519671423,-0.015048370082144363,0.17273654560843918
2.674189189189189,0.156839054054054,0.4406632939189189,0.0795164256756756,0.005587496757457802,0.1729434738434933,-0.015190994379593595,0.17369925611616904
2.691554054054054,0.1573348986486486,0.4434232601351351,0.0795732128378378,0.0051102334630350145,0.17287346627756162,-0.015283402507565907,0.17362295994791194
2.708918918918919,0.1574729189189189,0.4460347162162162,0.0798102432432432,0.0040725464764375125,0.17304169909208822,-0.015296848249027203,0.17376423344817918
2.726283783783784,0.1577488648648648,0.4502756216216216,0.0798222398648648,0.003523514915693888,0.17398037829658455,-0.015469751405101637,0.17470231938391498
2.7436486486486484,0.1584712837837837,0.4529682804054054,0.0796108783783783,0.0031986770428015523,0.17345669476869868,-0.015822939904885442,0.1742062625801359
2.7610135135135137,0.1592863547297297,0.4556427145270271,0.0799149594594594,0.0031957652399481683,0.17373307392996112,-0.01572269130998704,0.17447233853723443
2.7783783783783784,0.158959054054054,0.4597357432432433,0.0798094594594594,0.0023465456117596427,0.17448636619109387,-0.015857639429312568,0.17522118305487686
2.795743243243243,0.1603305202702702,0.4620668006756757,0.0799883783783783,0.002795203199308233,0.1738209154777346,-0.016158035019455303,0.1745926857406493
2.813108108108108,0.1607928108108108,0.4646381317567567,0.0801626351351351,0.002812166018158246,0.1740128728923476,-0.016196083009079088,0.17478758913263545
2.8304729729729727,0.1611645743243243,0.4693491300675675,0.0801863175675675,0.0028094876783398546,0.17521147535667966,-0.016218370082144447,0.17598292487000125
2.847837837837838,0.1616629459459459,0.4714976486486487,0.0803148243243243,0.0022927496757457655,0.17451772157371384,-0.01607743623000434,0.17527171990964713
2.8652027027027027,0.1617295608108108,0.4741048462837838,0.0804305878378378,0.0020202766969304145,0.17455697686986604,-0.016331569390402083,0.17533094379097097
2.8825675675675675,0.1621802905405405,0.4777246824324324,0.0807388783783783,0.0018520146995244667,0.17490357976653695,-0.016053584089926534,0.17564854037460417
2.8999324324324323,0.163140277027027,0.4808405726351351,0.0807469155405405,0.0009881279723303142,0.1751083981841764,-0.0161352680501513,0.1758529908377108
2.917297297297297,0.1632617567567567,0.4835874324324323,0.0806828108108108,0.0008290185905749871,0.17544384133160393,-0.01643948984003455,0.17621431712324948
2.9346621621621622,0.1634302871621621,0.4866769003378378,0.0806929966216216,0.0005611219195849726,0.17476738434932987,-0.01621920665801984,0.17551927573554588
2.952027027027027,0.1638111013513513,0.4902120912162162,0.0808467364864864,0.00030258106355380616,0.17539203847816687,-0.016260834414180723,0.17614446756191973
2.969391891891892,0.1644544695945946,0.4931593969594594,0.0806745743243243,0.0003969671422395183,0.17596248054474703,-0.016233476005188038,0.17671015218595537
2.986756756756757,0.1646780810810811,0.4956580945945946,0.0805899729729729,0.00030591439688722134,0.1750396735840899,-0.016507699956766098,0.17581662341742768
3.0041216216216213,0.164903804054054,0.4994593462837837,0.08052475,0.0002369887591872067,0.17551819606571548,-0.01620678555987894,0.17626500847309093
3.0214864864864865,0.1653361351351351,0.5022672804054054,0.0802193108108108,0.00026633808906185893,0.17596649156939037,-0.016283891050583664,0.17671853948854743
3.0388513513513518,0.1658049864864865,0.5047821469594594,0.0801411689189189,0.0003773800259403464,0.17534422503242542,-0.016455923043666238,0.17611512448147346
3.056216216216216,0.1660917837837837,0.5086164256756757,0.0800743783783783,0.000608404669260682,0.17584853653264162,-0.01614177258971035,0.17658888634127376
3.073581081081081,0.1664207364864865,0.51140825,0.0804948614864864,0.000698519239083452,0.17603675529615226,-0.01570040423692181,0.1767368943869036
3.090945945945946,0.1668156216216216,0.5141295506756757,0.0800732635135135,0.0009624210981409435,0.17571162775616087,-0.015712014699524438,0.17641533320266653
3.108310810810811,0.1670076216216216,0.5172886689189189,0.0800046722972973,0.0010670795503674943,0.17580621487245998,-0.015633166882836128,0.17650314374915532
3.125675675675676,0.1676142432432432,0.5206636013513513,0.080241,0.001426156506701229,0.17623369865974917,-0.015162542153047987,0.17689051175860124
3.1430405405405404,0.1683020878378378,0.522927133445946,0.0802804695945946,0.001831846087332481,0.17566651210549078,-0.014874418504107182,0.17630464390149098
3.160405405405405,0.1696708851351351,0.525848233108108,0.0801883783783783,0.002915464764375237,0.17573673800259404,-0.014551474275832258,0.17636225906407782
3.1777702702702704,0.1710674662162162,0.5289399070945946,0.0798598817567567,0.003957144401210561,0.17590809338521401,-0.014041489407695666,0.17651198184548164
3.195135135135135,0.1719036486486486,0.5314658175675675,0.0795036891891891,0.004478058798097686,0.17553535451794197,-0.013439221789883318,0.17610600892262723
3.2125,0.1727456249999999,0.5341144999999999,0.0786632499999999,0.005402918287937727,0.17575531560743615,-0.014042648076091681,0.17639818155322515
3.2298648648648647,0.1733584662162162,0.5372916452702702,0.0796302364864865,0.005869022913964556,0.17574336575875488,-0.01278694768698655,0.17630564956724973
3.247229729729729,0.1742834797297297,0.540208385135135,0.0794398547297297,0.0065438715953307245,0.17546855490704716,-0.012077814526588827,0.17600542497423846
3.2645945945945947,0.1750284324324324,0.5427444324324324,0.0787701621621621,0.007295283182014704,0.17565683095546908,-0.0121325075659317,0.17622639177450528
3.2819594594594594,0.1753654932432432,0.5454329881756756,0.0788277162162162,0.007674844357976678,0.1750421476437527,-0.011838408992650224,0.1756098078557509
3.299324324324324,0.1759890945945945,0.5484359797297298,0.0792103378378378,0.008170592304366554,0.1752411932555124,-0.011088672719412015,0.17578166302233647
3.316689189189189,0.1766870574324324,0.5515810827702703,0.0788819729729729,0.008868225248594923,0.17576014483354957,-0.011039345006485094,0.1763296375234247
3.3340540540540538,0.1767048648648648,0.5537611081081081,0.0779384324324324,0.009051932555123224,0.1753461003026373,-0.011263190661478576,0.17594047811178035
3.351418918918919,0.1770763445945946,0.556367554054054,0.0783823614864865,0.009433281452658888,0.17485525940337224,-0.010905804150453906,0.17544881049512343
3.368783783783784,0.1779984189189189,0.5590117939189189,0.077672472972973,0.010235062689148321,0.1751956874189364,-0.010879593601383455,0.17583131392154167
3.3861486486486485,0.1783294527027027,0.561030385135135,0.0777735202702702,0.010942944228274973,0.17446895806312146,-0.010158707306528347,0.17510672371486505
3.4035135135135133,0.1780559864864865,0.5638747432432432,0.0783007567567567,0.011495974924340685,0.17457974275832255,-0.00953054907047125,0.17521722343025473
3.4208783783783785,0.1773867905405405,0.5663796824324323,0.0788876891891891,0.011222663207955019,0.1745367390834414,-0.008981660181582373,0.17512764395999253
3.4382432432432437,0.1771454189189189,0.5688583119369369,0.0787819144144144,0.01082985732814526,0.1737844192246721,-0.008658800979968292,0.17433670012196303
3.455608108108108,0.1767330878378378,0.5722539836711711,0.0779096193693693,0.011219236921746667,0.17425251657299323,-0.008946715665081451,0.1748423705236216
3.472972972972973,0.1763671756756756,0.5746359224960254,0.0778797790143084,0.01117360138348465,0.17437328157981735,-0.008394745810126916,0.17493245111758973
3.4903378378378376,0.1762173648648648,0.5769151617647058,0.0781351446740858,0.011387051448335522,0.1733071917041784,-0.007782864627044106,0.17385517138951828
3.507702702702703,0.175982054054054,0.5798514922496025,0.0783905103338632,0.01153456117596193,0.17319586620380964,-0.007203962259352536,0.17372895913993186
3.525067567567568,0.1759323986486486,0.5825741538155804,0.0786458759936407,0.011889939472546466,0.1735915186541543,-0.006023845019200916,0.1741024776335241
3.5424324324324323,0.1758549513513513,0.5854694079491256,0.0789012416534181,0.011732420233462989,0.17289003621474533,-0.00622371480888074,0.17339939138558938
3.559797297297297,0.175777504054054,0.5883646620826709,0.0791566073131955,0.011885428447903164,0.17317540202436363,-0.005853586760255311,0.17368145483513786
3.577162162162162,0.175569777027027,0.5910319087837839,0.0794119729729729,0.01194658452226545,0.17305250972762656,-0.0048326156506701325,0.17353168638264604
3.594527027027027,0.1751880067567567,0.5937434183227346,0.0796673386327504,0.011586238651102481,0.17255553247628497,-0.004488120978611925,0.17300230040139117
3.611891891891892,0.1748710810810811,0.5964059920508744,0.0799227042925278,0.011419005620406425,0.17224869141171387,-0.003981313293151223,0.17267268526881988
3.6292567567567566,0.1749049527027027,0.5988395252384737,0.0801780699523052,0.011786681798530048,0.1719203739096157,-0.0037036906487627566,0.17236373794236304
3.646621621621621,0.1751748783783784,0.6022768141891891,0.079590777027027,0.011971941201902358,0.1719676718547342,-0.0041490402075226845,0.17243381940304803
3.663986486486487,0.17536425,0.6045141317567568,0.0800096114864864,0.011976852572416789,0.1715199589277994,-0.003592790747946434,0.171975141963872
3.681351351351352,0.1756035405405405,0.6060313648648649,0.0801932702702702,0.01234885430177262,0.17056366839602244,-0.003232650237786413,0.17104066536012588
3.698716216216216,0.1761638378378378,0.609335983108108,0.0801782601351351,0.01265169909208815,0.17080073425565634,-0.003224476869865942,0.1712990179868886
3.716081081081081,0.1763701216216216,0.6113737027027026,0.0805281351351351,0.012548249027237375,0.17027024210981404,-0.0026353999135322096,0.17075233302795162
3.7334459459459457,0.1763478547297297,0.6135501858108107,0.0807726554054053,0.01282206009511459,0.1695177712926934,-0.0020129074794639178,0.1700139165058129
3.750810810810811,0.1772845,0.6160998243243243,0.081297054054054,0.01345464332036318,0.1692521076523995,-0.001942364894076982,0.16979716179323895
3.768175675675676,0.177959125,0.6180212516891892,0.0817388175675675,0.01388971249459579,0.16879458387375698,-0.0013863942931258367,0.1693707700503051
3.785540540540541,0.1797588851351351,0.6200825641891892,0.0822113378378378,0.015024863813229586,0.16749097924773013,-0.0003992131431041974,0.16816400932751124
3.802905405405405,0.1803876858108108,0.6229789662162162,0.0825593648648648,0.015505827929096425,0.1675244855166451,-0.00010845438824036194,0.16824058877018266
3.82027027027027,0.179326527027027,0.6243548040540541,0.0828407837837837,0.014760946822308685,0.16708056204063992,-7.005188067449375e-05,0.16773134671304926
3.837635135135135,0.1800671385135135,0.6265989712837838,0.0831388648648648,0.015293257674016462,0.1656028772157372,0.0005400670125377868,0.1663084133313538
3.855,0.17841325,0.6291605,0.08393825,0.014486325118893261,0.16543206225680934,0.0011606095979247795,0.16606916586961565
3.8723648648648648,0.1783190709459459,0.6311277010135135,0.0844111858108108,0.014310920881971431,0.16544520644185043,0.001538223086900162,0.1660701204953547
3.8897297297297295,0.1779083918918919,0.6339415472972972,0.0844614324324324,0.014145084306095998,0.16429187635105932,0.0018702161694768762,0.1649102839531207
3.9070945945945934,0.1774688209459459,0.6362492516891891,0.0850008986486486,0.013924963251188973,0.16396189040207534,0.0024094725464764628,0.16456977749186316
3.92445945945946,0.1774593918918919,0.6381572668918919,0.0850980608108108,0.013881504539559046,0.1637605901426718,0.0027353264159100596,0.1643706453803705
3.941824324324324,0.1770764189189189,0.6406760371621621,0.0862018885135135,0.01372930825767407,0.1626723097708604,0.0035477972330307276,0.16328919479447407
3.959189189189189,0.1770149189189189,0.6431236891891892,0.0858867162162162,0.01367305663640297,0.16214656506701253,0.003461478599221839,0.16275884883749356
3.976554054054054,0.1769906858108108,0.6451006182432433,0.0859332499999999,0.01372102031993087,0.16196327064418514,0.0036341504539558764,0.162584053602755
3.993918918918919,0.1771897972972973,0.6475131587837838,0.0863946418918918,0.013683450064850841,0.16091497838305233,0.003957263294422819,0.1615441952113317
4.011283783783783,0.1772268445945946,0.6497720320945946,0.0869662533783783,0.013853266320795516,0.1603338370082145,0.0044174427150886104,0.16099181990918876
4.028648648648648,0.1774145945945946,0.6521644527027026,0.0878353648648648,0.014035542585386997,0.16019271725032433,0.0049299265023778835,0.16088196695412266
4.046013513513514,0.177781027027027,0.6545182567567568,0.0885378445945946,0.013852613488975344,0.1592727907479464,0.0056242066580198995,0.15997296169555084
4.063378378378379,0.1779961013513513,0.6566502331081081,0.0898501554054054,0.014269048854301733,0.1586368849978383,0.006488530047557306,0.15940943528913798
4.080743243243243,0.1783101993243243,0.6583103665540541,0.0898894729729729,0.014348916990920868,0.15793366407263296,0.006536774751405081,0.15871881769459542
4.098108108108108,0.1790163783783784,0.660432391891892,0.0897321081081081,0.014496727194120188,0.1570911824470385,0.006590008646779098,0.1578962409809496
4.115472972972973,0.1808485574324324,0.6622285422297297,0.0910451249999999,0.01583473627323821,0.15623669152615646,0.007481178123648912,0.15721517317994513
